Kepler ID, Distance (cm)
7178082,2.08020511602e+21
7178106,6.24317248482e+22
7178133,4.88543213348e+21
7178158,2.59394877398e+21
7178159,1.56272930073e+21
7178164,1.24474677631e+21
7178170,1.24170893986e+23
7178178,1.61698780338e+22
7178202,4.1994892672e+21
7178257,
7213559,3.38385563275e+21
7213651,2.22948650764e+21
7213653,1.60085196166e+22
7213718,2.95786945757e+21
7213757,2.77578880674e+21
7213812,3.07354003733e+21
7213864,1.99638208011e+21
7213911,
7213940,3.69881759947e+21
7213988,3.73505959993e+21
7214055,5.20577020212e+21
7214092,2.17926348453e+21
7214228,5.3330435804e+21
7214306,3.40248590901e+21
7214363,1.64163378099e+22
7214372,3.21722767861e+21
7214434,2.09287833113e+21
7214436,6.59245177512e+21
7214475,2.90465038217e+21
7214515,4.26764904524e+21
7214626,2.97676959579e+21
7214667,1.97282501898e+21
7214675,1.08753112558e+22
7214788,3.88028026494e+22
7214804,2.6432968391e+21
7214842,1.71565576266e+21
7214878,2.28259509775e+21
7214880,3.68138518625e+21
7214916,8.14436747677e+22
7214959,1.57487008397e+21
7215025,1.51334276643e+21
7215027,2.48778439226e+21
7215184,1.51487374318e+21
7215212,2.81530332353e+21
7215254,5.94155541937e+21
7215295,1.02801127391e+22
7215320,2.66394712902e+21
7215337,1.69017758667e+21
7215369,1.86859841401e+21
7215396,4.01893956936e+22
7215529,3.32267325101e+21
7215603,3.44424378156e+22
7215607,
7215649,2.48960175777e+22
7215678,2.2774340302e+21
7215687,3.77911514678e+21
7215779,1.20464711246e+22
7215790,1.73739654021e+22
7215856,9.47479943679e+21
7215896,1.95447627093e+21
7215913,2.45872040786e+22
7215936,9.99878931562e+21
7215954,2.12048245623e+22
7215997,1.70280505529e+23
7216003,2.50489570981e+22
7216140,1.39343165612e+22
7216265,1.88185760597e+22
7216306,2.08736766457e+22
7216313,1.11487650113e+21
7216391,3.15706599878e+21
7216460,1.47892534901e+22
7216493,1.01012472328e+22
7216511,1.89618370094e+22
7216616,2.19424330617e+22
7216690,1.64717834893e+22
7216758,2.73955993184e+21
7216846,1.61386635062e+21
7216879,1.97020864123e+21
7216886,3.17240850998e+21
7216909,2.29486509227e+21
7216928,2.56376049902e+21
7216972,2.23186326721e+21
7216979,1.56123333326e+21
7216984,1.4651971909e+21
7217008,1.61143176059e+22
7217059,1.84197961916e+21
7217082,1.10539431951e+21
7217088,1.13518271652e+22
7217300,2.47818655479e+21
7217387,2.65818054376e+21
7217389,3.31362516092e+21
7217453,2.65793636198e+21
7217481,5.09480917004e+21
7217483,1.28934867193e+21
7217486,
7217492,3.00561312675e+21
7217514,7.57030726328e+21
7217531,1.5015233578e+22
7217591,4.22295658435e+21
7217609,2.08087195523e+22
7217665,5.48704122349e+21
7217720,2.11057760258e+22
7217829,2.87570439803e+21
7217866,1.94851569552e+21
7217894,1.87657246423e+22
7217909,1.3346001196e+22
7217938,2.43722177661e+22
7217949,1.5126252255e+22
7217965,6.12031654338e+21
7218005,1.3370484935e+22
7218053,7.71419395367e+20
7218188,2.61891984936e+21
7218267,1.41051638099e+21
7218668,2.50739948754e+22
7218737,6.89084014242e+21
7218911,
7218915,6.09048370821e+21
7218930,3.96558032428e+21
7218950,1.00986966957e+22
7218982,2.21842052472e+21
7219000,1.61055677139e+22
7219026,2.61900448599e+21
7219251,1.09028930388e+23
7219432,1.21678996667e+22
7219493,2.5513083838e+21
7219502,5.61119216941e+22
7219533,2.91278456526e+21
7219540,4.06342504451e+21
7219566,2.45120621596e+21
7219625,5.32294534112e+21
7219696,2.93647064562e+21
7219729,2.21459186648e+22
7219761,
7219825,2.22572111465e+21
7219895,
7219906,1.71434292966e+22
7219916,2.69367018734e+21
7219933,8.7668163984e+21
7219964,2.67130426921e+22
7220010,1.19461397916e+22
7220048,7.1527206274e+21
7220056,1.62290262759e+21
7220098,2.85974500689e+21
7220299,3.33083967239e+21
7220320,1.44596456072e+22
7220322,
7220338,
7220356,1.00050801788e+21
7220429,2.08060513014e+21
7220436,1.68456496928e+22
7257531,1.75623474875e+22
7257619,1.97919912618e+22
7257628,1.3781134089e+22
7257638,1.40575586437e+22
7257664,3.84938540512e+21
7257673,4.61282471338e+21
7257681,1.20957265465e+22
7257684,
7257721,9.74960658506e+21
7257745,2.86611687714e+21
7257811,
7257813,9.18828793861e+21
7257814,8.17575040426e+22
7257815,1.34067130875e+22
7257866,1.45367282489e+22
7257966,4.2458842624e+21
7258024,1.4632724328e+21
7258026,1.57104320658e+22
7258057,6.42717656606e+21
7258058,1.27972879855e+22
7258123,3.55870399533e+21
7258132,1.54434779707e+22
7258156,1.46630221673e+22
7258161,3.1200981826e+22
7258162,4.5879168148e+22
7258188,5.30891826226e+21
7258207,
7258268,7.30712502959e+21
7258579,
7258594,1.20800310905e+21
7258607,2.94154308463e+21
7258645,2.43376246124e+21
7258687,1.30635220251e+22
7258702,1.85920725821e+21
7258729,1.07949537868e+21
7258752,2.43188345727e+22
7258762,1.73954567904e+22
7258771,6.47916446063e+22
7258843,7.13209289264e+21
7258862,2.89109403723e+21
7258871,
7258889,1.96133514043e+22
7258965,8.59369373938e+21
7259125,8.34946066377e+20
7259165,2.8493631084e+21
7259202,1.28728556009e+22
7259237,4.76562843089e+22
7259249,1.76889431857e+22
7259293,4.11238893224e+21
7259298,1.4980325113e+21
7259347,
7259391,1.23119700945e+22
7259412,2.32224872221e+22
7259443,
7259475,1.74715809431e+21
7259477,4.18431181972e+21
7259484,
7259558,1.74377346523e+22
7259586,2.29385373172e+22
7259627,3.89799665851e+22
7259640,7.68451597133e+21
7259660,2.378403631e+22
7259676,6.43985172392e+21
7259696,
7259722,2.6683505496e+21
7259783,5.8019503549e+21
7259788,1.41746865214e+22
7259805,3.0523489158e+21
7259883,1.28692484569e+22
7259915,5.8668017397e+21
7259917,
7259930,5.74275505299e+21
7259996,8.6458899627e+20
7260063,1.75965805315e+22
7260166,
7260169,
7260276,1.74817834697e+22
7260287,2.80556370619e+21
7260306,4.7828069952e+21
7260320,1.20599493968e+22
7260323,
7260333,9.27395818227e+21
7260381,
7260388,3.13254501993e+22
7260456,
7260508,2.56101625574e+21
7260601,3.57415632421e+21
7265105,1.73701844322e+21
7265259,4.00333710629e+22
7265261,4.67401586208e+21
7265272,3.07444405475e+21
7265286,5.97348283783e+20
7265292,1.76244413875e+22
7265298,9.07114337965e+21
7265347,6.58849927405e+21
7265351,1.87687366272e+22
7265400,1.12517657415e+22
7265408,1.14932787201e+22
7265427,6.05032664432e+22
7265452,1.05004187488e+22
7265464,1.77202788255e+22
7265490,6.59235423415e+21
7265497,7.02604668915e+22
7265537,1.25643690486e+21
7265592,1.34634010562e+21
7265649,5.97399977752e+21
7265676,1.8068699354e+21
7265677,2.56104617452e+21
7265690,4.52997038063e+21
7265692,6.2649623384e+21
7265695,2.75757605273e+21
7265700,1.5855934138e+21
7265726,3.38360815685e+21
7265771,6.48722534319e+21
7265780,1.77682766741e+21
7265831,9.29083994642e+21
7265857,7.34152875678e+21
7265925,2.12381616824e+21
7265972,1.997247283e+22
7265993,1.97058303062e+22
7266030,2.33570079779e+21
7266083,2.62521429806e+21
7266088,
7266123,1.89959283781e+21
7266165,1.17769083984e+21
7269719,2.64718325053e+21
7269843,6.42821175211e+21
7270343,1.24123404591e+21
7270352,
7270404,
7270466,1.68386535575e+21
7270548,2.3032583628e+21
7270736,3.17737380677e+22
7337938,1.85233380896e+22
7337952,2.64061118018e+21
7337953,2.1496181753e+21
7337966,1.14818045429e+22
7337994,5.67491076855e+22
7338017,
7338066,2.70002875403e+21
7338125,
7338137,4.53179435546e+22
7338159,2.16191142597e+21
7338373,1.57073229362e+22
7338378,1.04032618989e+22
7338398,1.37452294691e+22
7338419,2.04515818811e+22
7338459,1.98830217671e+22
7338854,2.75009573482e+21
7339002,
7339121,2.55533745275e+22
7339123,1.70952447531e+22
7339184,1.97146338781e+21
7339202,2.51777263275e+21
7339231,1.62028673736e+22
7339234,5.35371170127e+21
7339293,2.38466377023e+21
7339328,3.44632497682e+21
7339341,1.17840414094e+21
7339343,3.63150651399e+22
7339345,1.02962639399e+22
7339348,
7339358,2.14404870491e+22
7339420,5.49869980128e+21
7339466,3.62035832275e+22
7339473,2.82646295171e+21
7339517,4.45090361794e+21
7339529,9.92100903001e+21
7339530,2.14836811952e+21
7339539,
7339588,1.83721731833e+22
7339617,
7339667,1.99470549597e+22
7339681,1.83659710906e+21
7339711,3.07058111208e+21
7339738,
7339772,2.84840082686e+21
7339900,
7339938,2.71178176005e+22
7339978,2.32164022286e+21
7339983,1.87061212096e+21
7340006,2.81320889209e+21
7340030,6.17246289079e+21
7340082,1.76332449618e+22
7340085,2.18471510473e+21
7340188,9.66489444372e+20
7340205,2.24304703021e+21
7340255,1.65383498439e+21
7340290,
7340317,2.91377683713e+21
7340340,3.45794947147e+21
7340343,2.87826694807e+21
7340377,1.46665724457e+22
7340381,1.06499070644e+22
7340400,9.55741773887e+21
7340412,1.95318657211e+22
7340433,2.02200295918e+21
7340454,2.14471123825e+21
7340507,2.38698337661e+21
7340520,2.74887804539e+21
7340545,1.80910062135e+21
7340566,1.87488988395e+22
7340568,4.83148224493e+21
7340618,5.9715466472e+21
7340624,1.80326227651e+22
7340636,2.65674007239e+21
7340724,6.10891782193e+22
7340785,5.06099773616e+21
7340789,3.0688624724e+21
7340838,
7340867,4.72983912276e+22
7340947,2.34721004106e+21
7340963,3.58123665864e+21
7341020,2.99176359556e+21
7341050,1.38600175269e+21
7341087,1.30536882365e+22
7341091,2.76335611518e+21
7341138,1.81313029406e+21
7341144,1.48019541246e+21
7341178,
7341231,3.08567758147e+21
7341245,2.94443402057e+21
7341267,2.39611730478e+22
7341291,1.54981635121e+21
7341311,2.71763271484e+21
7341329,9.57202966434e+21
7341363,9.16896285994e+20
7346174,1.87018594053e+21
7346270,2.62019493521e+21
7346273,7.46060900893e+21
7346365,3.22479934696e+22
7346395,2.78061545546e+21
7346415,1.58973067992e+21
7346436,2.95917571038e+21
7346441,
7346442,3.51766964793e+21
7346467,3.30931959762e+21
7346533,4.31470609394e+21
7346554,1.91359578822e+22
7346618,
7346632,2.00654727048e+21
7346642,2.56946124159e+21
7346684,7.06543436738e+21
7346691,1.74742253502e+21
7346775,2.22361080927e+21
7346803,1.48733917489e+22
7346811,3.11515115154e+21
7346822,3.59129314388e+21
7346845,1.61742472838e+22
7346887,2.31563848054e+21
7346917,7.3307297584e+21
7346943,3.11297585616e+21
7346973,2.87784556102e+21
7346994,2.75492560092e+21
7347076,3.79255958991e+21
7347077,2.94703036111e+21
7347093,1.0512745662e+22
7347095,2.83708220152e+21
7347120,3.57349983199e+21
7347185,2.71405757406e+21
7347189,1.99120443716e+22
7347192,4.40978587395e+21
7347195,3.64787478161e+21
7347246,3.80345038876e+21
7347247,1.10450651829e+22
7347275,7.84585438966e+21
7347292,2.74484551234e+21
7347300,1.00748666605e+22
7347331,2.58296167287e+21
7347340,1.21604416616e+22
7347355,3.72422704203e+21
7347380,3.12350014173e+21
7347487,2.14896399164e+21
7347493,8.32414916694e+21
7347508,4.83157328728e+21
7347511,3.73372253888e+21
7347529,5.39410459389e+22
7347552,1.05537374296e+22
7347648,1.25436285276e+21
7347655,4.04148295914e+21
7347699,3.11424895383e+21
7347797,1.58725644439e+21
7347819,3.57037546474e+21
7347849,
7347880,4.55886771427e+21
7347918,2.16172488296e+21
7347927,2.48773455577e+21
7347954,1.17812793802e+21
7347987,2.20774592429e+22
7347999,1.06348035358e+22
7348032,2.37979443299e+21
7348066,2.55298555965e+22
7348153,2.81376748002e+21
7348165,
7348206,2.14089153349e+21
7348207,3.16424950888e+21
7348245,2.15331874458e+21
7348257,2.70609123612e+21
7348263,1.5347649036e+22
7348270,3.93700208995e+21
7348279,1.07052607414e+21
7348280,1.17874112016e+21
7348295,2.10671903281e+21
7348313,1.45609920006e+21
7348314,2.03999188974e+21
7348319,2.15564768217e+21
7348349,1.59000565316e+22
7348370,3.07494923075e+21
7348391,3.6102878377e+21
7348404,1.19391862835e+21
7348468,1.06853746759e+22
7348476,6.25473195392e+21
7348480,3.18152846609e+22
7348483,2.64224760762e+21
7348526,2.98193464377e+21
7348594,7.81263763163e+21
7348608,
7348652,2.35927859309e+22
7348667,1.33318261533e+22
7348725,2.45529363984e+21
7348790,
7348806,3.4275821977e+21
7348829,3.64874695153e+22
7348863,9.22088735962e+21
7348918,3.12048148268e+21
7349700,8.69694709025e+21
7349868,2.67168066017e+22
7349920,1.22804096649e+22
7349935,3.22786643322e+21
7349958,4.08362642878e+22
7350025,7.14114520174e+22
7350083,8.4208497422e+21
7350169,
7350194,1.19245728691e+22
7350204,3.23994310438e+21
7350211,1.11199712621e+22
7350225,3.11431360722e+21
7350240,
7350284,2.89459128641e+22
7350285,2.90444618565e+21
7350342,8.57478831884e+21
7350390,3.48535624706e+22
7350486,2.54459623544e+21
7350496,5.79385691665e+22
7350509,1.27604334733e+22
7350561,3.6881115158e+23
7350626,3.15581165726e+22
7350629,7.65612584159e+21
7350634,2.43245592777e+22
7350661,1.16383008124e+22
7350673,1.92967572352e+21
7350707,1.53146778518e+21
7350743,2.5631552816e+21
7350759,1.99153640078e+22
7350769,3.84484587837e+22
7350829,5.42087357751e+21
7350874,
7350968,3.40774850951e+21
7350999,5.45027560884e+21
7351012,
7351028,5.44661777205e+21
7351098,2.76631551821e+21
7351144,4.17728245965e+21
7351318,2.68070694365e+21
7351329,1.29398398337e+22
7351351,2.54769672377e+21
7351416,1.13147222028e+22
7351420,1.81788494321e+21
7351433,
7351508,3.29528552696e+22
7351518,2.37179742662e+21
7351526,7.94486171305e+21
7351548,2.67948706136e+21
7351563,1.39366158387e+22
7351580,7.5746397609e+21
7351610,4.12724778991e+22
7351630,3.92113528871e+21
7351644,3.88537794012e+21
7351683,1.32137196923e+22
7351688,2.58864870041e+21
7351702,9.56318546339e+21
7351703,1.29195401533e+21
7351704,1.9493360051e+22
7351707,1.78025828498e+21
7351769,8.96604651068e+21
7351771,2.05787164123e+22
7351854,1.01194750867e+22
7351901,1.21843813759e+21
7351923,8.53679874803e+21
7351928,1.06450569379e+23
7351965,3.66113044387e+21
7352004,8.71958669254e+20
7352050,1.11801451003e+22
7352158,2.69556368818e+21
7375955,1.43147314352e+22
7375997,7.12998437781e+22
7376205,2.35815610336e+22
7376229,
7376252,4.1549444212e+22
7376259,4.60680761652e+21
7376321,1.2800370836e+22
7376382,1.72766864579e+21
7376490,4.01528498578e+22
7376493,2.4943787892e+22
7376500,5.72452622903e+21
7376525,1.81981523557e+21
7376530,1.59053846397e+21
7376548,2.31822608598e+21
7376659,1.10440041392e+23
7376732,3.27278701843e+22
7376733,4.15744264822e+21
7376740,9.83634510104e+21
7376750,
7376802,2.28724503759e+21
7376864,2.48271523238e+22
7376906,2.02021992566e+21
7376982,2.01873057226e+21
7377033,2.50055964548e+21
7377099,1.07740626555e+22
7377126,9.62090588543e+20
7377160,3.05940718009e+22
7377190,2.29784467579e+21
7377195,1.10015506729e+22
7377200,1.09405607327e+21
7377207,8.47655711125e+21
7377231,1.3911407626e+22
7377235,3.48447008626e+21
7377253,2.05363438445e+21
7377288,1.19967794944e+21
7377343,3.07710810133e+21
7377351,3.00136319133e+21
7377364,8.36734349068e+20
7377388,1.44751573378e+22
7377422,5.86500388797e+21
7377424,4.29217271232e+21
7377427,2.17708218986e+21
7377441,6.20748824922e+21
7377454,1.0690962505e+21
7377489,1.98604268365e+21
7377517,1.99218904969e+21
7377555,3.32513061406e+21
7377576,8.45322244824e+20
7377586,1.5638903256e+21
7377589,3.10952065068e+21
7377591,2.30910195299e+21
7377660,2.38679454814e+21
7377737,
7377771,1.26364226352e+22
7377786,2.2588632423e+21
7377788,2.89272921482e+21
7377946,
7377971,3.24184732188e+21
7378003,2.1886457433e+21
7378008,3.68566129734e+21
7378017,1.53958310849e+21
7378020,3.76331883093e+21
7378049,1.49411745683e+21
7378067,3.40212411086e+21
7378071,1.45044550895e+22
7378115,1.78479585432e+22
7378178,3.5746693915e+21
7378181,2.29345734822e+21
7378314,1.31197715345e+22
7378315,1.42334464061e+21
7378321,1.72570854853e+21
7378356,3.06684020826e+21
7378357,5.96076458948e+21
7378432,8.48670810033e+22
7378532,8.21319361899e+21
7378630,3.22222002236e+21
7378692,2.51834851545e+21
7378708,7.66570029245e+21
7378950,2.08654399834e+22
7378968,2.19825461795e+21
7379007,3.71927553443e+21
7379017,2.00467468017e+21
7379057,1.43866001589e+22
7379100,6.02153209002e+21
7379121,1.40589853619e+22
7379202,5.14233023427e+20
7379258,3.66426463434e+21
7379282,2.67852329207e+21
7379385,2.7171960464e+21
7379432,4.17724927229e+21
7379505,2.23905475262e+22
7379564,
7379574,3.57680000382e+21
7379588,3.31904869334e+21
7379604,3.83940048569e+21
7379646,2.779939229e+21
7379728,3.6595917699e+22
7379740,2.75646822003e+21
7379800,1.68154193886e+21
7380200,3.0491189076e+21
7380501,2.70994228638e+22
7380585,3.75327445184e+21
7380684,6.81987913401e+21
7380735,
7380743,3.30802222249e+21
7380829,3.01281022194e+21
7380841,1.61907555657e+21
7380948,5.91475646133e+21
7381037,1.66714305807e+22
7381046,2.95060325133e+21
7381053,4.87253471394e+21
7381075,1.61848954406e+22
7381112,2.28184783634e+22
7381122,9.69496257241e+20
7381150,2.95479472345e+21
7381156,6.70790340544e+21
7381225,3.19205659228e+22
7381228,1.0779862686e+22
7381234,1.04703773971e+22
7381287,3.73794535733e+21
7381297,1.20236094084e+22
7381335,1.59406353904e+22
7381356,2.13627876298e+22
7381429,1.98376150178e+21
7381433,1.07775862094e+23
7381463,4.62710414519e+21
7381472,1.58480333071e+21
7381495,5.07986782722e+21
7381552,2.97720913257e+22
7381569,3.1084565318e+21
7381580,1.03601892932e+22
7381592,2.23749626999e+21
7381616,1.80543845391e+22
7381663,1.19685756207e+22
7381695,3.28441386919e+21
7381710,1.89583405156e+21
7381755,1.08580508239e+22
7381771,1.51050450508e+22
7381809,8.2523596738e+21
7381823,
7381874,7.5531317019e+21
7381956,
7381998,1.09350235793e+22
7382017,1.99560551973e+22
7382094,1.7152517566e+22
7382099,7.63354640907e+22
7382146,8.91146994776e+21
7382210,1.8417982172e+21
7382250,5.12821018804e+22
7382263,2.92982519525e+21
7382313,6.62213157322e+21
7382336,1.92097901077e+21
7382407,3.79560178947e+22
7382432,3.18117778174e+21
7382434,3.62780117871e+21
7382555,1.35926173661e+22
7382573,5.54174846595e+21
7382696,1.26344486543e+22
7382777,1.37045278837e+22
7382783,3.59691541759e+21
7382806,2.46320486843e+21
7382810,2.36615127821e+22
7382864,1.0602007138e+22
7382871,3.17074270999e+22
7382908,1.31406087925e+22
7419286,3.01595701728e+21
7419318,1.13465659914e+21
7419453,3.19757219492e+21
7419515,2.95829148529e+21
7419526,4.14901818676e+21
7419556,2.25034834074e+21
7419560,1.63911122234e+21
7419577,1.22437282415e+21
7419692,2.93838463953e+22
7420017,2.09212324793e+21
7420081,8.04914891301e+21
7420134,4.28244192602e+21
7420139,2.31210061364e+22
7420147,2.91924505452e+21
7420162,3.73148787034e+22
7420204,2.21755984882e+21
7420223,1.95230225815e+23
7420291,
7420307,3.16497345798e+21
7420470,1.57139049411e+22
7420474,2.10242906907e+21
7420495,2.48335156524e+21
7420545,
7420548,1.91440935473e+22
7420592,2.26348996122e+21
7420600,1.03908950191e+21
7420604,2.59390972737e+21
7420630,1.71423330848e+22
7420640,4.04025252421e+21
7420646,4.95328337713e+21
7420670,2.54981158123e+21
7420726,3.78622520637e+21
7420733,1.2659715595e+21
7420739,1.30497789101e+22
7420808,9.4245097198e+21
7420811,3.65048502302e+21
7420877,1.90057472142e+21
7420882,1.47766793558e+21
7420924,4.29838143502e+21
7420955,1.70296778484e+22
7420967,1.08273368704e+22
7420968,1.46662475137e+22
7421015,1.56224789658e+21
7421047,3.35089143528e+21
7421087,2.19805492412e+21
7421116,3.51371546788e+21
7421134,2.55090080992e+21
7421138,5.04499137392e+21
7421227,1.58501053543e+21
7421282,1.85197190838e+21
7421320,3.71406856776e+22
7421324,
7421325,9.32809399894e+21
7421340,3.18854469726e+21
7421353,4.62492462638e+20
7421383,1.03264183334e+23
7421401,6.00586812682e+20
7421426,9.21896795425e+21
7421448,2.31812455131e+21
7421507,2.15662866409e+21
7421536,
7421555,1.62828119167e+21
7421582,5.45914522218e+21
7421693,2.99751725004e+21
7421706,7.75559029499e+21
7421714,4.05635554413e+20
7421773,1.61921283059e+21
7421791,1.40341416074e+22
7421820,9.61839514051e+21
7421876,3.59011205935e+22
