Kepler ID,RA (J2000),DEC (J2000), Apparent Magnitude, App Mag Uncertainty
8733402,281.945900,44.933615,11.924,0.019
8733432,281.964530,44.914804,13.589,0.020
8733439,281.968650,44.980889,12.512,0.019
8733454,281.980450,44.900180,14.003,0.019
8733469,281.990970,44.927420,15.612,0.021
8733479,281.996840,44.441286,19.255,0.059
8733497,282.000945,44.960836,14.292,0.014
8733527,282.016900,45.271514,17.394,0.025
8733530,282.019270,44.992907,14.971,0.020
8733532,282.020580,44.944922,14.087,0.019
8733550,282.032580,44.932474,15.696,0.021
8733616,282.076140,44.987388,15.032,0.019
8733619,282.077940,42.696227,18.790,0.035
8733649,282.095510,44.906264,12.404,0.019
8733697,282.127640,44.955613,13.665,0.014
8733703,282.129850,44.947970,19.734,0.064
8733715,282.134240,45.071761,15.565,0.020
8733735,282.148955,44.941274,14.794,0.014
8733798,282.179920,47.764824,17.703,0.028
8733854,282.224210,44.493616,15.733,0.021
8733866,282.231600,44.047402,19.100,0.058
8733869,282.234825,44.959027,14.164,0.014
8733892,282.247840,44.964000,19.826,0.191
8733902,282.254575,44.947663,14.968,0.014
8733904,282.255630,45.383897,18.280,0.038
8733928,282.270340,44.749259,20.110,0.095
8733983,282.304520,44.924634,14.374,0.019
8733995,282.308960,45.320475,15.108,0.019
8737920,284.349390,46.565899,20.035,0.098
8737922,284.349610,44.961876,14.856,0.014
8737932,284.354640,44.968433,15.983,0.015
8737933,284.354640,44.968433,15.983,0.015
8737950,284.365370,44.999393,15.732,0.020
8737961,284.372210,44.919591,17.911,0.039
8737965,284.373820,44.749717,,
8738046,284.414880,44.901085,17.189,0.026
8738126,284.452730,43.956993,18.311,0.039
8738140,284.459960,44.936572,14.581,0.019
8738244,284.495630,42.321034,17.557,0.026
8738374,284.561450,46.006193,19.619,0.097
8740609,285.843760,45.043092,18.794,0.050
8740623,285.859070,44.953188,17.024,0.017
8740627,285.860530,44.981787,14.914,0.019
8740689,285.898710,44.531776,19.407,0.063
8775099,298.745550,45.037963,18.432,0.048
8775173,298.764130,44.766031,20.292,0.106
8775553,298.857350,45.224462,18.174,0.031
8776702,299.159620,44.983306,13.659,0.019
8776850,299.203220,44.846520,15.536,0.020
8776920,299.219340,45.045294,20.170,0.096
8776961,299.229790,44.988032,18.429,0.034
8778483,299.669410,45.041960,19.557,0.064
8779660,299.987865,44.696105,18.764,0.031
8802878,284.268480,45.058858,14.177,0.018
8802917,284.289510,45.061109,14.054,0.018
8802954,284.310100,45.046254,13.726,0.018
8802962,284.317230,45.039259,12.042,0.018
8802970,284.323720,45.087923,13.757,0.018
8803012,284.346930,45.072329,12.953,0.019
8803016,284.349190,45.155382,18.565,0.042
8803032,284.359320,45.030006,15.412,0.020
8803043,284.364900,45.044940,14.804,0.018
8803045,284.366220,45.046367,15.091,0.018
8803050,284.370930,43.623507,19.307,0.072
8803088,284.394420,45.062705,12.921,0.018
8803106,284.406140,45.083549,18.544,0.042
8803185,284.444740,45.023022,16.040,0.020
8803207,284.455220,43.794011,19.356,0.086
8803212,284.456620,42.739321,16.134,0.019
8803279,284.491880,44.562727,,
8803300,284.502490,43.522510,18.573,0.045
8805904,285.941270,44.551796,19.257,0.054
8805970,285.970100,45.055311,14.383,0.019
8805996,285.984750,45.273878,12.299,0.018
8806019,285.991850,45.094754,15.170,0.019
8806058,286.008640,45.066667,13.264,0.024
8806061,286.009500,45.058064,14.442,0.019
8806096,286.028880,44.800416,17.047,0.025
8806123,286.047120,45.053278,15.164,0.019
8806136,286.055350,45.083600,19.633,0.115
8806149,286.059130,44.476096,16.568,0.023
8806159,286.065760,45.278373,17.763,0.032
8806160,286.066670,45.063494,13.627,0.018
8806179,286.076310,44.882530,17.880,0.029
8806198,286.085100,45.045543,12.964,0.018
8806200,286.086340,45.819176,17.632,0.027
8806223,286.099790,45.032158,13.075,0.018
8806224,286.099850,44.429400,17.454,0.029
8806380,286.176360,44.614390,15.757,0.020
8806385,286.180160,44.397412,19.077,0.078
8806389,286.182110,45.032438,15.610,0.020
8806397,286.188880,46.122920,14.636,0.019
8806446,286.212600,45.025378,18.060,0.038
8806452,286.215440,45.069454,15.274,0.019
8806487,286.237730,44.400570,19.476,0.101
8806519,286.256540,44.440832,19.457,0.105
8806522,286.257300,45.064258,15.234,0.019
8806525,286.259140,44.981105,19.308,0.091
8806679,286.339730,44.809047,19.156,0.066
8806719,286.363220,44.935538,13.740,0.018
8806729,286.368240,45.004407,16.292,0.021
8806732,286.369330,44.364581,15.393,0.019
8806742,286.374170,45.224209,19.240,0.079
8806770,286.389260,45.157181,19.819,0.187
8806779,286.394570,45.789560,15.089,0.018
8806792,286.401370,45.081984,19.156,0.095
8806809,286.409460,46.410109,14.983,0.020
8806816,286.412100,45.036271,15.693,0.020
8806817,286.412240,45.123962,17.379,0.033
8806877,286.447520,45.130695,18.745,0.071
8806907,286.469250,44.331896,17.112,0.024
8806979,286.510850,45.165389,17.478,0.036
8806985,286.513590,45.648891,18.882,0.055
8806996,286.519760,44.494003,16.205,0.020
8807064,286.558190,44.892504,16.406,0.019
8807078,286.565630,45.884621,17.546,0.031
8807124,286.584420,46.534604,20.320,0.136
8807137,286.591440,45.091951,20.093,0.196
8807151,286.600330,45.947468,17.291,0.036
8807200,286.629945,45.053990,16.082,0.017
8807221,286.637970,45.461853,19.179,0.053
8807232,286.642110,45.690623,17.347,0.027
8807240,286.648350,44.979150,17.752,0.036
8807242,286.650430,44.885157,15.856,0.020
8807284,286.670880,45.952682,19.833,0.089
8807298,286.675910,45.086775,18.405,0.036
8807306,286.682370,45.400712,18.631,0.036
8807319,286.691560,45.325489,13.450,0.020
8807322,286.691780,44.846449,16.556,0.016
8807389,286.739840,45.116777,17.701,0.031
8807429,286.765600,45.082927,13.565,0.020
8807451,286.774320,45.092643,14.608,0.021
8807454,286.776920,43.986950,17.732,0.023
8807516,286.805610,44.881904,18.068,0.034
8807547,286.825310,45.368733,19.650,0.064
8807581,286.845760,44.942168,17.069,0.018
8807589,286.847170,45.075678,20.270,0.123
8807683,286.897820,45.369099,18.571,0.035
8807688,286.900870,45.658299,17.234,0.023
8807691,286.902120,44.292675,19.589,0.061
8807711,286.908860,44.717951,19.705,0.077
8807740,286.926940,46.148348,19.929,0.086
8807789,286.955980,45.083545,16.930,0.021
8807904,287.016910,44.547794,16.726,0.020
8807928,287.028560,45.066571,14.672,0.018
8807943,287.037460,45.024445,20.012,0.095
8807988,287.061590,45.109318,19.217,0.055
8808008,287.072410,45.053704,15.042,0.019
8808009,287.073150,44.119448,19.155,0.056
8808042,287.088310,45.093156,16.081,0.019
8808079,287.107710,45.079213,15.727,0.019
8808103,287.119540,44.662142,18.066,0.029
8808116,287.125440,45.137411,18.570,0.039
8808119,287.128280,44.341046,19.243,0.047
8808122,287.128620,45.041810,19.000,0.048
8808149,287.143740,44.609985,18.694,0.033
8808232,287.185890,44.619742,19.800,0.084
8808233,287.186625,45.919199,16.292,0.016
8808307,287.233700,45.582437,17.428,0.025
8808374,287.263110,45.046573,11.711,0.019
8808383,287.267710,46.043096,20.391,0.195
8808408,287.281710,44.383033,19.531,0.059
8871848,285.980390,45.348619,16.937,0.024
8871920,286.012540,45.126891,14.764,0.019
8872017,286.056830,45.166476,18.087,0.041
8872018,286.057310,45.637448,17.161,0.024
8872046,286.071370,44.695539,16.354,0.020
8872072,286.082230,45.662134,19.213,0.063
8872091,286.088040,45.129808,15.296,0.020
8872135,286.111420,45.128931,13.422,0.019
8872137,286.112650,45.290350,19.435,0.087
8872144,286.117640,45.176439,15.913,0.022
8872145,286.117840,44.508723,18.799,0.042
8872164,286.125030,45.162194,15.622,0.020
8872201,286.142400,44.866923,16.126,0.021
8872202,286.143180,45.261697,19.159,0.066
8872220,286.152350,45.108610,13.679,0.018
8872222,286.153100,45.287012,17.792,0.029
8872240,286.161280,44.871667,18.430,0.039
8872265,286.170330,45.169485,15.825,0.019
8872368,286.228170,44.834352,19.104,0.062
8872415,286.249300,44.215459,17.881,0.039
8872434,286.259750,44.905857,18.200,0.036
8872440,286.263300,45.732641,19.576,0.083
8872510,286.296500,45.141739,15.555,0.019
8872550,286.314890,45.086013,18.384,0.054
8872560,286.320440,44.260288,17.739,0.032
8872578,286.330260,44.362930,18.495,0.047
8872580,286.331100,45.151291,14.365,0.018
8872608,286.345750,45.225373,18.455,0.048
8872620,286.351150,45.209666,19.439,0.089
8872687,286.384730,44.781756,18.483,0.038
8872709,286.396470,45.928197,17.352,0.019
8872718,286.401960,44.780325,19.269,0.076
8872728,286.406410,46.207626,19.273,0.081
8872737,286.410400,44.247996,17.518,0.031
8872740,286.410780,44.914663,18.345,0.040
8872741,286.411390,45.562979,18.767,0.043
8872747,286.412460,44.695403,18.989,0.049
8872751,286.414120,44.752148,16.428,0.020
8872821,286.448160,46.218669,17.537,0.028
8872848,286.461640,45.495041,15.061,0.019
8872855,286.468660,45.548960,19.510,0.078
8872857,286.469670,44.923256,18.601,0.048
8872890,286.479830,45.169795,13.850,0.018
8872979,286.535770,45.120553,17.111,0.032
8873006,286.542440,45.262210,17.664,0.031
8873090,286.580180,45.101722,19.949,0.176
8873113,286.591440,45.091951,20.093,0.196
8873134,286.599447,45.898474,19.380,0.048
8873135,286.600210,45.193774,15.182,0.020
8873219,286.640670,45.626329,16.581,0.022
8873233,286.644850,45.338641,19.558,0.077
8873280,286.669930,45.114434,16.135,0.024
8873388,286.718150,45.119162,16.941,0.024
8873448,286.747640,45.339304,18.049,0.030
8873450,286.748630,44.951514,16.414,0.018
8873455,286.750620,46.049785,14.123,0.019
8873477,286.761010,45.159045,13.875,0.019
8873498,286.769330,45.552936,19.739,0.079
8873583,286.814510,45.114601,12.339,0.021
8873601,286.822120,45.404476,20.117,0.077
8873610,286.829780,45.202110,17.745,0.026
8873613,286.829960,45.692563,15.998,0.022
8873632,286.843720,45.476897,19.574,0.061
8873674,286.862280,45.299812,17.171,0.023
8873699,286.872550,45.732617,18.312,0.034
8873726,286.884230,43.807635,18.342,0.043
8873763,286.896680,45.589774,19.269,0.056
8873769,286.900230,45.159150,12.264,0.019
8873797,286.911550,44.508086,17.751,0.030
8873810,286.917520,45.111261,13.618,0.018
8873826,286.929810,44.343715,17.958,0.027
8873830,286.932210,45.153719,13.067,0.019
8873873,286.949580,45.273109,17.698,0.025
8873882,286.957290,45.006767,20.043,0.093
8873894,286.964140,44.990921,16.711,0.022
8873946,286.987110,44.979277,14.311,0.021
8873953,286.990840,46.314253,18.585,0.039
8873959,286.992480,43.849176,18.839,0.054
8873983,287.001500,44.398115,16.736,0.020
8873991,287.006300,45.088365,20.359,0.120
8874014,287.015320,45.121256,19.435,0.065
8874038,287.028205,44.939890,19.730,0.056
8874088,287.052520,44.801660,17.232,0.024
8874135,287.080830,45.151639,18.097,0.029
8874159,287.092430,44.725889,17.382,0.024
8874184,287.103170,45.500340,15.833,0.020
8874208,287.118760,45.442083,19.405,0.051
8874247,287.138280,45.528371,18.825,0.041
8874261,287.147590,45.167175,17.053,0.023
8874328,287.176100,44.651193,18.793,0.039
8874355,287.190330,45.226405,16.916,0.022
8935935,284.271450,45.293243,15.585,0.019
8935955,284.281520,45.257169,14.795,0.018
8935985,284.298500,45.275230,13.638,0.018
8935997,284.303100,45.632944,16.399,0.020
8936028,284.312080,45.206380,14.739,0.018
8936034,284.313420,45.223975,13.657,0.018
8936038,284.315220,45.132360,11.187,0.019
8936084,284.332230,45.270125,12.370,0.018
8936104,284.349520,45.213468,12.829,0.019
8936152,284.370120,45.174635,18.533,0.043
8936226,284.412470,45.306162,19.121,0.056
8936256,284.426940,44.773805,17.702,0.033
8936275,284.435520,45.513006,19.418,0.067
8936300,284.443410,45.424604,19.604,0.084
8936318,284.453110,45.268827,15.669,0.019
8936326,284.458260,45.295824,15.887,0.023
8936330,284.460440,45.281622,14.284,0.018
8936339,284.462950,45.271884,12.439,0.018
8936343,284.463770,45.116080,18.651,0.048
8936371,284.481520,45.260791,16.253,0.020
8936388,284.486220,45.235809,14.531,0.019
8936408,284.497620,45.296705,12.167,0.018
8936409,284.497620,45.296705,12.167,0.018
8936448,284.517400,45.704669,16.962,0.025
8936465,284.527130,45.237181,15.435,0.019
8936470,284.529920,45.156050,18.320,0.036
8936511,284.548610,44.974241,,
8936541,284.565180,45.275459,11.601,0.018
8936567,284.579570,45.230426,15.299,0.020
8936624,284.607240,45.277325,13.675,0.019
8976056,298.574650,45.260492,16.837,0.022
8976256,298.634820,45.274718,13.091,0.018
8976589,298.715100,45.266000,13.968,0.019
8977120,298.859800,45.293741,13.961,0.020
8977185,298.879700,45.128925,19.557,0.069
8977303,298.909820,45.348403,17.827,0.027
8977390,298.934350,45.170232,20.193,0.107
8979054,299.421340,44.946967,20.552,0.148
8979380,299.510520,45.251748,15.531,0.020
8979487,299.545710,45.350694,17.247,0.027
9004402,284.283390,45.330409,15.276,0.019
9004448,284.304280,45.385439,11.786,0.018
9004469,284.322270,44.543756,16.545,0.022
9004514,284.349800,45.327451,14.649,0.018
9004529,284.356840,47.619749,18.938,0.047
9004539,284.360310,46.470650,18.528,0.039
9004587,284.382570,45.324633,15.403,0.019
9004665,284.419520,45.330585,14.867,0.019
9004677,284.428780,45.608635,15.374,0.019
9004784,284.486810,45.309479,13.403,0.018
9004809,284.501830,45.343512,15.250,0.020
9004818,284.509730,45.307865,11.502,0.018
9004831,284.515720,45.333623,15.552,0.020
9004915,284.558420,45.316038,14.308,0.018
9004949,284.577170,45.737572,19.429,0.076
9004959,284.584140,45.378465,15.382,0.020
9004960,284.584400,45.305731,11.070,0.018
9004965,284.586250,45.475029,17.033,0.022
9004988,284.600660,45.381364,13.933,0.018
9005037,284.627320,46.006141,18.089,0.034
9005038,284.628600,45.383256,14.265,0.020
9005040,284.631100,45.346660,13.293,0.019
9076513,286.005330,45.538098,19.608,0.071
9076541,286.020460,44.937114,18.210,0.046
9076567,286.034900,45.477951,15.127,0.019
9076568,286.036430,46.018446,16.746,0.040
9076608,286.063790,43.559996,14.970,0.020
9076612,286.068840,44.439501,18.378,0.040
9076656,286.099120,43.619704,19.028,0.051
9076664,286.103400,45.022979,19.350,0.088
9076673,286.105770,45.542104,16.574,0.021
9076685,286.114610,45.066197,16.387,0.024
9076686,286.117110,45.080031,16.431,0.022
9076700,286.123710,45.485916,15.867,0.019
9076726,286.144030,45.406257,13.261,0.018
9076741,286.151960,45.485786,19.151,0.059
9076772,286.175370,45.717980,17.307,0.024
9076808,286.193750,45.047836,18.855,0.055
9076838,286.204590,45.386447,18.036,0.040
9076843,286.207580,45.413886,18.396,0.048
9076857,286.213500,45.638332,11.537,0.017
9076928,286.248700,45.947376,17.671,0.029
9076959,286.266220,46.156472,18.873,0.062
9076990,286.279800,45.475618,14.560,0.018
9077007,286.292240,45.990493,15.498,0.020
9077009,286.292590,45.292962,17.861,0.029
9077058,286.320170,45.412916,18.610,0.058
9077074,286.328870,45.448989,16.410,0.020
9077089,286.333800,43.976740,19.244,0.069
9077126,286.360950,45.374174,18.468,0.061
9077127,286.361820,45.555199,15.730,0.019
9077134,286.366600,45.450367,13.701,0.018
9077150,286.372430,45.498797,18.124,0.032
9077161,286.377500,45.423631,13.049,0.018
9077179,286.388700,45.472967,12.712,0.018
9077192,286.395200,45.006773,18.093,0.040
9077214,286.407730,45.400469,15.989,0.029
9077237,286.422320,44.278094,15.518,0.019
9077246,286.431690,43.773872,19.399,0.074
9077254,286.433600,45.421176,15.609,0.020
9077256,286.434450,46.029132,16.431,0.022
9077306,286.455580,45.765412,18.346,0.038
9077332,286.467370,45.718948,17.679,0.029
9077341,286.474780,45.742044,19.222,0.072
9077348,286.478980,45.536220,19.226,0.061
9077357,286.484160,45.427101,20.383,0.258
9077375,286.494720,45.023519,18.794,0.062
9077376,286.494820,45.332781,18.705,0.059
9077397,286.506330,45.006930,18.938,0.070
9077401,286.508190,42.951012,15.001,0.018
9077412,286.513740,45.383360,13.892,0.019
9077418,286.517710,45.418011,15.423,0.019
9077422,286.519780,45.723910,15.648,0.019
9077424,286.521100,45.425129,13.342,0.019
9077427,286.522810,45.219563,17.663,0.030
9077453,286.540520,45.462145,12.300,0.018
9077462,286.543940,44.337460,19.251,0.075
9077463,286.544720,45.423684,19.990,0.159
9077475,286.550410,47.091025,19.359,0.054
9077483,286.556520,45.258520,18.576,0.050
9077484,286.556730,46.495310,19.448,0.051
9077491,286.561360,45.279167,17.427,0.029
9077492,286.561650,45.072209,18.604,0.066
9077501,286.567220,45.647824,18.535,0.044
9077511,286.571740,45.469966,13.781,0.018
9077533,286.582930,44.849080,19.996,0.127
9077552,286.596200,45.532025,19.521,0.080
9077576,286.608485,45.392637,17.867,0.023
9077633,286.642700,45.495868,13.352,0.020
9077676,286.666480,45.492199,17.981,0.038
9077755,286.717240,45.620713,19.352,0.058
9077756,286.717440,45.349951,15.789,0.019
9077788,286.728870,45.694816,19.648,0.074
9077796,286.732640,45.749732,15.662,0.019
9077844,286.758100,45.418803,,
9077845,286.758770,45.420747,18.167,0.188
9077929,286.810740,46.228715,20.160,0.098
9077937,286.817290,45.043644,19.558,0.059
9078011,286.852970,45.043039,19.924,0.096
9078035,286.868950,45.420971,13.711,0.018
9078044,286.872110,45.404375,15.888,0.020
9078062,286.883700,45.418498,14.979,0.019
9139753,284.420330,45.179243,16.001,0.020
9139859,284.473380,45.160762,18.746,0.053
9139882,284.487270,45.566209,13.353,0.020
9139913,284.508530,45.590477,15.331,0.020
9139925,284.518570,45.080133,18.909,0.059
9139927,284.519150,43.994638,,
9139970,284.546300,45.546588,13.068,0.019
9140061,284.593520,46.235387,19.194,0.054
9140403,284.761250,45.554975,,
9140411,284.765550,45.828915,17.436,0.026
9140459,284.789430,45.587182,13.795,0.020
9140499,284.813540,45.544599,14.520,0.020
9140512,284.816610,45.803428,17.490,0.026
9140513,284.816710,45.548963,14.138,0.019
9140519,284.819750,45.592230,16.247,0.022
9140599,284.874700,45.499997,16.591,0.022
9140614,284.883560,45.340830,18.356,0.040
9140647,284.897510,45.534087,15.967,0.020
9140662,284.908810,45.243248,17.908,0.032
9140738,284.956700,45.562449,13.278,0.019
9140778,284.976920,45.596904,13.238,0.018
9140790,284.982340,45.539220,15.211,0.021
9140843,285.014640,45.583982,19.547,0.094
9140922,285.056700,45.505648,15.866,0.020
9140958,285.079340,46.287331,12.061,0.019
9140961,285.080510,45.535771,14.378,0.018
9140992,285.102310,46.849137,19.408,0.046
9141037,285.126720,45.714800,18.959,0.061
9141039,285.127570,46.496969,17.206,0.024
9141041,285.131280,45.449080,17.284,0.025
9141045,285.135330,45.577108,14.404,0.019
9141046,285.135410,46.460999,18.816,0.045
9141060,285.139370,46.409254,19.176,0.055
9141097,285.160240,45.533972,14.914,0.019
9141116,285.171540,45.519403,18.646,0.047
9141134,285.183550,45.599050,11.025,0.019
9141136,285.185300,45.520867,14.550,0.020
9141177,285.219640,45.583864,16.756,0.022
9141178,285.220630,45.964364,19.566,0.080
9141197,285.231690,45.423098,19.033,0.059
9141198,285.233400,45.509581,12.783,0.018
9141217,285.245940,45.513909,14.282,0.018
9141222,285.249460,45.029266,17.932,0.037
9141231,285.254470,45.614384,15.653,0.014
